Mass,WF,PO,RF,Yield,Yield_Err,Pull,PullErr,Bg_Chi2,BgSig_Chi2,ToyBg_Chi2,PVal,epsilon2,upper_Limit,f,Toy_UL,Toy_ULN2,Toy_ULN1,Toy_ULP1,Toy_ULP2
206,12,3,100,0.0202278,81.8929,0.00419163,1.00041,0.0961878,0.087894,0.0961878,0.466137,2.72766e-05,164.402,0.16195,159.977,94.5667,137.225,187.756,276.133
