Mass,WF,PO,RF,Yield,Yield_Err,Pull,PullErr,Bg_Chi2,BgSig_Chi2,ToyBg_Chi2,PVal,epsilon2,upper_Limit,f,Toy_UL,Toy_ULN2,Toy_ULN1,Toy_ULP1,Toy_ULP2
142.75,9,3,100,-3.61953,140.81,-0.0128351,0.985009,0.312979,0.292686,0.312979,0.37611,2.77106e-05,292.758,0.196364,270.7,161.471,231.933,316.275,459.7
