Mass,WF,PO,RF,Yield,Yield_Err,Pull,PullErr,Bg_Chi2,BgSig_Chi2,ToyBg_Chi2,PVal,epsilon2,upper_Limit,f,Toy_UL,Toy_ULN2,Toy_ULN1,Toy_ULP1,Toy_ULP2
165.25,12,3,100,0.307808,146.375,0.00310134,1.00012,0.628268,0.657508,0.628268,0.945283,8.37134e-06,171.836,0.184122,286.783,167.6,245.55,337.5,494.9
