Mass,WF,PO,RF,Yield,Yield_Err,Pull,PullErr,Bg_Chi2,BgSig_Chi2,ToyBg_Chi2,PVal,epsilon2,upper_Limit,f,Toy_UL,Toy_ULN2,Toy_ULN1,Toy_ULP1,Toy_ULP2
131,9,3,100,-4.17072,56.775,0.0681111,1.01838,0.120718,0.110938,0.120718,0.610913,9.53298e-05,90.3537,0.202757,100.738,61.75,87.9941,114.98,157.633
