Mass,WF,PO,RF,Yield,Yield_Err,Pull,PullErr,Bg_Chi2,BgSig_Chi2,ToyBg_Chi2,PVal,epsilon2,upper_Limit,f,Toy_UL,Toy_ULN2,Toy_ULN1,Toy_ULP1,Toy_ULP2
201.75,12,3,100,-2.4116,91.6879,-0.0235857,0.993229,0.0629127,0.0584764,0.0629127,0.787936,1.77151e-05,137.071,0.164262,177.664,105,152.489,208.8,304.4
