Mass,WF,PO,RF,Yield,Yield_Err,Pull,PullErr,Bg_Chi2,BgSig_Chi2,ToyBg_Chi2,PVal,epsilon2,upper_Limit,f,Toy_UL,Toy_ULN2,Toy_ULN1,Toy_ULP1,Toy_ULP2
203,12,3,100,0.0087009,88.3975,0.00290625,0.995625,0.0178801,0.0162238,0.0178801,0.720338,1.9943e-05,143.511,0.163582,173.325,101.971,147.8,202.58,295.733
